"Site" "F01" "F12" "F23" "F34" "F45" "F56" "F67" "F78" "F89" "F910" "F1011" "Year" "Month" "Day" "Hour" "Rep" "File" "Sites"
"25872" "TE02" 962 372 3823 0 0 2 8 0 0 0 0 "2018" "03" "25" "21" "03" "TE02_20180325_210000.wav2" "Teleferico"
"25873" "TE02" 343 525 4299 0 0 0 0 0 0 0 0 "2018" "03" "25" "21" "04" "TE02_20180325_210000.wav3" "Teleferico"
"25874" "TE02" 725 590 3851 1 0 0 0 0 0 0 0 "2018" "03" "25" "21" "05" "TE02_20180325_210000.wav4" "Teleferico"
"25875" "TE02" 1539 407 3218 3 0 0 0 0 0 0 0 "2018" "03" "25" "21" "06" "TE02_20180325_210000.wav5" "Teleferico"
"25876" "TE02" 783 689 3695 0 0 0 0 0 0 0 0 "2018" "03" "25" "22" "01" "TE02_20180325_220000.wav" "Teleferico"
"25877" "TE02" 1861 352 2953 1 0 0 0 0 0 0 0 "2018" "03" "25" "22" "02" "TE02_20180325_220000.wav1" "Teleferico"
"25878" "TE02" 1820 402 2919 6 0 14 6 0 0 0 0 "2018" "03" "25" "22" "03" "TE02_20180325_220000.wav2" "Teleferico"
"25879" "TE02" 1080 420 3667 0 0 0 0 0 0 0 0 "2018" "03" "25" "22" "04" "TE02_20180325_220000.wav3" "Teleferico"
"25880" "TE02" 1228 221 3718 0 0 0 0 0 0 0 0 "2018" "03" "25" "22" "05" "TE02_20180325_220000.wav4" "Teleferico"
"25881" "TE02" 2643 159 2365 0 0 0 0 0 0 0 0 "2018" "03" "25" "22" "06" "TE02_20180325_220000.wav5" "Teleferico"
"25882" "TE02" 1505 610 3047 5 0 0 0 0 0 0 0 "2018" "03" "25" "23" "01" "TE02_20180325_230000.wav" "Teleferico"
"25883" "TE02" 2725 179 2263 0 0 0 0 0 0 0 0 "2018" "03" "25" "23" "02" "TE02_20180325_230000.wav1" "Teleferico"
"25884" "TE02" 1901 376 2890 0 0 0 0 0 0 0 0 "2018" "03" "25" "23" "03" "TE02_20180325_230000.wav2" "Teleferico"
"25885" "TE02" 2251 614 2292 10 0 0 0 0 0 0 0 "2018" "03" "25" "23" "04" "TE02_20180325_230000.wav3" "Teleferico"
"25886" "TE02" 3074 335 1730 6 0 20 2 0 0 0 0 "2018" "03" "25" "23" "05" "TE02_20180325_230000.wav4" "Teleferico"
"25887" "TE02" 1445 524 3198 0 0 0 0 0 0 0 0 "2018" "03" "25" "23" "06" "TE02_20180325_230000.wav5" "Teleferico"
"25888" "TE02" 2406 518 2228 13 0 0 0 0 2 0 0 "2018" "03" "26" "00" "01" "TE02_20180326_000000.wav" "Teleferico"
"25889" "TE02" 1771 555 2831 10 0 0 0 0 0 0 0 "2018" "03" "26" "00" "02" "TE02_20180326_000000.wav1" "Teleferico"
"25890" "TE02" 2938 451 1776 1 0 0 1 0 0 0 0 "2018" "03" "26" "00" "03" "TE02_20180326_000000.wav2" "Teleferico"
"25891" "TE02" 3185 492 1487 2 0 0 1 0 0 0 0 "2018" "03" "26" "00" "04" "TE02_20180326_000000.wav3" "Teleferico"
"25892" "TE02" 3084 366 1705 12 0 0 0 0 0 0 0 "2018" "03" "26" "00" "05" "TE02_20180326_000000.wav4" "Teleferico"
"25893" "TE02" 1632 617 2915 2 0 0 0 0 1 0 0 "2018" "03" "26" "00" "06" "TE02_20180326_000000.wav5" "Teleferico"
"25894" "TE02" 537 1260 3362 7 0 0 0 0 1 0 0 "2018" "03" "26" "01" "01" "TE02_20180326_010000.wav" "Teleferico"
"25895" "TE02" 712 1269 3182 3 0 0 0 1 0 0 0 "2018" "03" "26" "01" "02" "TE02_20180326_010000.wav1" "Teleferico"
"25896" "TE02" 636 1249 3251 31 0 0 0 0 0 0 0 "2018" "03" "26" "01" "03" "TE02_20180326_010000.wav2" "Teleferico"
"25897" "TE02" 1252 1064 2830 21 0 0 0 0 0 0 0 "2018" "03" "26" "01" "04" "TE02_20180326_010000.wav3" "Teleferico"
"25898" "TE02" 1041 828 3283 8 7 0 0 0 0 0 0 "2018" "03" "26" "01" "05" "TE02_20180326_010000.wav4" "Teleferico"
"25899" "TE02" 781 1078 3305 3 0 0 0 0 0 0 0 "2018" "03" "26" "01" "06" "TE02_20180326_010000.wav5" "Teleferico"
"25900" "TE02" 2375 493 2292 7 0 0 0 0 0 0 0 "2018" "03" "26" "02" "01" "TE02_20180326_020000.wav" "Teleferico"
"25901" "TE02" 2530 620 2016 0 0 0 0 1 0 0 0 "2018" "03" "26" "02" "02" "TE02_20180326_020000.wav1" "Teleferico"
"25902" "TE02" 2228 685 2246 8 0 0 0 0 0 0 0 "2018" "03" "26" "02" "03" "TE02_20180326_020000.wav2" "Teleferico"
"25903" "TE02" 2398 840 1928 1 0 0 0 0 0 0 0 "2018" "03" "26" "02" "04" "TE02_20180326_020000.wav3" "Teleferico"
"25904" "TE02" 1822 1138 2206 1 0 0 0 0 0 0 0 "2018" "03" "26" "02" "05" "TE02_20180326_020000.wav4" "Teleferico"
"25905" "TE02" 1834 943 2387 3 0 0 0 0 0 0 0 "2018" "03" "26" "02" "06" "TE02_20180326_020000.wav5" "Teleferico"
"25906" "TE02" 4184 292 680 6 0 3 2 0 0 0 0 "2018" "03" "26" "03" "01" "TE02_20180326_030000.wav" "Teleferico"
"25907" "TE02" 4372 209 586 0 0 0 0 0 0 0 0 "2018" "03" "26" "03" "02" "TE02_20180326_030000.wav1" "Teleferico"
"25908" "TE02" 4220 273 668 6 0 0 0 0 0 0 0 "2018" "03" "26" "03" "03" "TE02_20180326_030000.wav2" "Teleferico"
"25909" "TE02" 3634 498 1025 9 0 0 0 0 1 0 0 "2018" "03" "26" "03" "04" "TE02_20180326_030000.wav3" "Teleferico"
"25910" "TE02" 3362 641 1159 3 0 0 0 2 0 0 0 "2018" "03" "26" "03" "05" "TE02_20180326_030000.wav4" "Teleferico"
"25911" "TE02" 3502 646 935 46 2 26 10 0 0 0 0 "2018" "03" "26" "03" "06" "TE02_20180326_030000.wav5" "Teleferico"
"25912" "TE03" 35 0 871 4261 0 0 0 0 0 0 0 "2018" "03" "23" "18" "01" "TE03_20180323_180000.wav" "Teleferico"
"25913" "TE03" 4 0 667 4496 0 0 0 0 0 0 0 "2018" "03" "23" "18" "02" "TE03_20180323_180000.wav1" "Teleferico"
"25914" "TE03" 419 1 914 3833 0 0 0 0 0 0 0 "2018" "03" "23" "18" "03" "TE03_20180323_180000.wav2" "Teleferico"
"25915" "TE03" 72 3 839 4252 0 1 0 0 0 0 0 "2018" "03" "23" "18" "04" "TE03_20180323_180000.wav3" "Teleferico"
"25916" "TE03" 8 7 1018 4134 0 0 0 0 0 0 0 "2018" "03" "23" "18" "05" "TE03_20180323_180000.wav4" "Teleferico"
"25917" "TE03" 15 5 1214 3933 0 0 0 0 0 0 0 "2018" "03" "23" "18" "06" "TE03_20180323_180000.wav5" "Teleferico"
"25918" "TE03" 834 22 4145 164 0 0 0 1 1 0 0 "2018" "03" "23" "19" "01" "TE03_20180323_190000.wav" "Teleferico"
"25919" "TE03" 178 3 4849 136 0 0 0 1 0 0 0 "2018" "03" "23" "19" "02" "TE03_20180323_190000.wav1" "Teleferico"
"25920" "TE03" 187 0 4901 79 0 0 0 0 0 0 0 "2018" "03" "23" "19" "03" "TE03_20180323_190000.wav2" "Teleferico"
"25921" "TE03" 245 4 4576 342 0 0 0 0 0 0 0 "2018" "03" "23" "19" "04" "TE03_20180323_190000.wav3" "Teleferico"
"25922" "TE03" 403 6 4588 167 0 0 0 2 1 0 0 "2018" "03" "23" "19" "05" "TE03_20180323_190000.wav4" "Teleferico"
"25923" "TE03" 134 0 4964 69 0 0 0 0 0 0 0 "2018" "03" "23" "19" "06" "TE03_20180323_190000.wav5" "Teleferico"
"25924" "TE03" 386 0 4749 32 0 0 0 0 0 0 0 "2018" "03" "23" "20" "01" "TE03_20180323_200000.wav" "Teleferico"
"25925" "TE03" 350 0 4794 23 0 0 0 0 0 0 0 "2018" "03" "23" "20" "02" "TE03_20180323_200000.wav1" "Teleferico"
"25926" "TE03" 406 0 4700 61 0 0 0 0 0 0 0 "2018" "03" "23" "20" "03" "TE03_20180323_200000.wav2" "Teleferico"
"25927" "TE03" 652 2 4494 18 1 0 0 0 0 0 0 "2018" "03" "23" "20" "04" "TE03_20180323_200000.wav3" "Teleferico"
"25928" "TE03" 262 3 4898 4 0 0 0 0 0 0 0 "2018" "03" "23" "20" "05" "TE03_20180323_200000.wav4" "Teleferico"
"25929" "TE03" 423 1 4721 22 0 0 0 0 0 0 0 "2018" "03" "23" "20" "06" "TE03_20180323_200000.wav5" "Teleferico"
"25930" "TE03" 368 0 4150 28 621 0 0 0 0 0 0 "2018" "03" "23" "21" "01" "TE03_20180323_210000.wav" "Teleferico"
"25931" "TE03" 350 1 4762 54 0 0 0 0 0 0 0 "2018" "03" "23" "21" "02" "TE03_20180323_210000.wav1" "Teleferico"
"25932" "TE03" 809 1 4229 128 0 0 0 0 0 0 0 "2018" "03" "23" "21" "03" "TE03_20180323_210000.wav2" "Teleferico"
"25933" "TE03" 1142 0 3882 139 3 1 0 0 0 0 0 "2018" "03" "23" "21" "04" "TE03_20180323_210000.wav3" "Teleferico"
"25934" "TE03" 699 0 4362 106 0 0 0 0 0 0 0 "2018" "03" "23" "21" "05" "TE03_20180323_210000.wav4" "Teleferico"
"25935" "TE03" 1025 0 3960 182 0 0 0 0 0 0 0 "2018" "03" "23" "21" "06" "TE03_20180323_210000.wav5" "Teleferico"
"25936" "TE03" 1934 1 3006 226 0 0 0 0 0 0 0 "2018" "03" "23" "22" "01" "TE03_20180323_220000.wav" "Teleferico"
"25937" "TE03" 1796 1 3149 221 0 0 0 0 0 0 0 "2018" "03" "23" "22" "02" "TE03_20180323_220000.wav1" "Teleferico"
"25938" "TE03" 1153 0 3842 172 0 0 0 0 0 0 0 "2018" "03" "23" "22" "03" "TE03_20180323_220000.wav2" "Teleferico"
"25939" "TE03" 793 0 4249 125 0 0 0 0 0 0 0 "2018" "03" "23" "22" "04" "TE03_20180323_220000.wav3" "Teleferico"
"25940" "TE03" 402 0 4546 69 150 0 0 0 0 0 0 "2018" "03" "23" "22" "05" "TE03_20180323_220000.wav4" "Teleferico"
"25941" "TE03" 318 0 4812 37 0 0 0 0 0 0 0 "2018" "03" "23" "22" "06" "TE03_20180323_220000.wav5" "Teleferico"
"25942" "TE03" 223 9 3516 18 1401 0 0 0 0 0 0 "2018" "03" "23" "23" "01" "TE03_20180323_230000.wav" "Teleferico"
"25943" "TE03" 395 2 4322 33 415 0 0 0 0 0 0 "2018" "03" "23" "23" "02" "TE03_20180323_230000.wav1" "Teleferico"
"25944" "TE03" 1388 12 3696 71 0 0 0 0 0 0 0 "2018" "03" "23" "23" "03" "TE03_20180323_230000.wav2" "Teleferico"
"25945" "TE03" 1154 4 3637 30 342 0 0 0 0 0 0 "2018" "03" "23" "23" "04" "TE03_20180323_230000.wav3" "Teleferico"
"25946" "TE03" 663 1 3652 3 848 0 0 0 0 0 0 "2018" "03" "23" "23" "05" "TE03_20180323_230000.wav4" "Teleferico"
"25947" "TE03" 1332 1 3826 7 1 0 0 0 0 0 0 "2018" "03" "23" "23" "06" "TE03_20180323_230000.wav5" "Teleferico"
"25948" "TE03" 272 0 4894 1 0 0 0 0 0 0 0 "2018" "03" "24" "00" "01" "TE03_20180324_000000.wav" "Teleferico"
"25949" "TE03" 228 0 4252 1 686 0 0 0 0 0 0 "2018" "03" "24" "00" "02" "TE03_20180324_000000.wav1" "Teleferico"
"25950" "TE03" 115 0 3525 0 1527 0 0 0 0 0 0 "2018" "03" "24" "00" "03" "TE03_20180324_000000.wav2" "Teleferico"
"25951" "TE03" 521 10 4636 0 0 0 0 0 0 0 0 "2018" "03" "24" "00" "04" "TE03_20180324_000000.wav3" "Teleferico"
"25952" "TE03" 1247 30 3860 30 0 0 0 0 0 0 0 "2018" "03" "24" "00" "05" "TE03_20180324_000000.wav4" "Teleferico"
"25953" "TE03" 266 6 4525 1 369 0 0 0 0 0 0 "2018" "03" "24" "00" "06" "TE03_20180324_000000.wav5" "Teleferico"
"25954" "TE03" 791 18 4122 0 236 0 0 0 0 0 0 "2018" "03" "24" "01" "01" "TE03_20180324_010000.wav" "Teleferico"
"25955" "TE03" 552 11 3138 0 1466 0 0 0 0 0 0 "2018" "03" "24" "01" "02" "TE03_20180324_010000.wav1" "Teleferico"
"25956" "TE03" 790 17 4360 0 0 0 0 0 0 0 0 "2018" "03" "24" "01" "03" "TE03_20180324_010000.wav2" "Teleferico"
"25957" "TE03" 1068 22 4077 0 0 0 0 0 0 0 0 "2018" "03" "24" "01" "04" "TE03_20180324_010000.wav3" "Teleferico"
"25958" "TE03" 1594 37 3536 0 0 0 0 0 0 0 0 "2018" "03" "24" "01" "05" "TE03_20180324_010000.wav4" "Teleferico"
"25959" "TE03" 489 12 4666 0 0 0 0 0 0 0 0 "2018" "03" "24" "01" "06" "TE03_20180324_010000.wav5" "Teleferico"
"25960" "TE03" 620 16 4208 0 322 0 0 1 0 0 0 "2018" "03" "24" "02" "01" "TE03_20180324_020000.wav" "Teleferico"
"25961" "TE03" 664 12 4343 0 147 0 0 1 0 0 0 "2018" "03" "24" "02" "02" "TE03_20180324_020000.wav1" "Teleferico"
"25962" "TE03" 1096 37 4034 0 0 0 0 0 0 0 0 "2018" "03" "24" "02" "03" "TE03_20180324_020000.wav2" "Teleferico"
"25963" "TE03" 1321 38 3808 0 0 0 0 0 0 0 0 "2018" "03" "24" "02" "04" "TE03_20180324_020000.wav3" "Teleferico"
"25964" "TE03" 1131 30 4005 0 1 0 0 0 0 0 0 "2018" "03" "24" "02" "05" "TE03_20180324_020000.wav4" "Teleferico"
"25965" "TE03" 513 31 4511 0 112 0 0 0 0 0 0 "2018" "03" "24" "02" "06" "TE03_20180324_020000.wav5" "Teleferico"
"25966" "TE03" 2578 2 2587 0 0 0 0 0 0 0 0 "2018" "03" "24" "03" "01" "TE03_20180324_030000.wav" "Teleferico"
"25967" "TE03" 2436 2 2723 0 6 0 0 0 0 0 0 "2018" "03" "24" "03" "02" "TE03_20180324_030000.wav1" "Teleferico"
"25968" "TE03" 1614 6 3547 0 0 0 0 0 0 0 0 "2018" "03" "24" "03" "03" "TE03_20180324_030000.wav2" "Teleferico"
"25969" "TE03" 2530 1 2636 0 0 0 0 0 0 0 0 "2018" "03" "24" "03" "04" "TE03_20180324_030000.wav3" "Teleferico"
"25970" "TE03" 2853 34 2280 0 0 0 0 0 0 0 0 "2018" "03" "24" "03" "05" "TE03_20180324_030000.wav4" "Teleferico"
"25971" "TE03" 2681 23 2463 0 0 0 0 0 0 0 0 "2018" "03" "24" "03" "06" "TE03_20180324_030000.wav5" "Teleferico"
"25972" "TE03" 5002 0 161 4 0 0 0 0 0 0 0 "2018" "03" "24" "07" "01" "TE03_20180324_070000.wav" "Teleferico"
"25973" "TE03" 5030 0 137 0 0 0 0 0 0 0 0 "2018" "03" "24" "07" "02" "TE03_20180324_070000.wav1" "Teleferico"
"25974" "TE03" 5031 0 136 0 0 0 0 0 0 0 0 "2018" "03" "24" "07" "03" "TE03_20180324_070000.wav2" "Teleferico"
"25975" "TE03" 5020 2 143 2 0 0 0 0 0 0 0 "2018" "03" "24" "07" "04" "TE03_20180324_070000.wav3" "Teleferico"
"25976" "TE03" 4997 0 170 0 0 0 0 0 0 0 0 "2018" "03" "24" "07" "05" "TE03_20180324_070000.wav4" "Teleferico"
"25977" "TE03" 4967 0 200 0 0 0 0 0 0 0 0 "2018" "03" "24" "07" "06" "TE03_20180324_070000.wav5" "Teleferico"
"25978" "TE03" 5080 9 71 6 1 0 0 0 0 0 0 "2018" "03" "24" "08" "01" "TE03_20180324_080000.wav" "Teleferico"
"25979" "TE03" 5010 41 113 2 1 0 0 0 0 0 0 "2018" "03" "24" "08" "02" "TE03_20180324_080000.wav1" "Teleferico"
"25980" "TE03" 5091 8 66 1 1 0 0 0 0 0 0 "2018" "03" "24" "08" "03" "TE03_20180324_080000.wav2" "Teleferico"
"25981" "TE03" 5053 0 111 0 3 0 0 0 0 0 0 "2018" "03" "24" "08" "04" "TE03_20180324_080000.wav3" "Teleferico"
"25982" "TE03" 5052 1 113 0 1 0 0 0 0 0 0 "2018" "03" "24" "08" "05" "TE03_20180324_080000.wav4" "Teleferico"
"25983" "TE03" 4975 0 172 14 6 0 0 0 0 0 0 "2018" "03" "24" "08" "06" "TE03_20180324_080000.wav5" "Teleferico"
"25984" "TE03" 4048 1 880 238 0 0 0 0 0 0 0 "2018" "03" "24" "09" "01" "TE03_20180324_090000.wav" "Teleferico"
"25985" "TE03" 4103 3 776 282 3 0 0 0 0 0 0 "2018" "03" "24" "09" "02" "TE03_20180324_090000.wav1" "Teleferico"
"25986" "TE03" 5044 0 43 76 4 0 0 0 0 0 0 "2018" "03" "24" "10" "01" "TE03_20180324_100000.wav" "Teleferico"
"25987" "TE03" 4888 0 148 122 9 0 0 0 0 0 0 "2018" "03" "24" "10" "02" "TE03_20180324_100000.wav1" "Teleferico"
"25988" "TE03" 4977 0 123 63 3 0 1 0 0 0 0 "2018" "03" "24" "10" "03" "TE03_20180324_100000.wav2" "Teleferico"
"25989" "TE03" 4996 1 134 36 0 0 0 0 0 0 0 "2018" "03" "24" "10" "04" "TE03_20180324_100000.wav3" "Teleferico"
"25990" "TE03" 5057 0 100 10 0 0 0 0 0 0 0 "2018" "03" "24" "10" "05" "TE03_20180324_100000.wav4" "Teleferico"
"25991" "TE03" 5025 0 133 9 0 0 0 0 0 0 0 "2018" "03" "24" "10" "06" "TE03_20180324_100000.wav5" "Teleferico"
"25992" "TE03" 335 1 4684 143 4 0 0 0 0 0 0 "2018" "03" "24" "18" "01" "TE03_20180324_180000.wav" "Teleferico"
"25993" "TE03" 409 19 4042 694 3 0 0 0 0 0 0 "2018" "03" "24" "18" "02" "TE03_20180324_180000.wav1" "Teleferico"
"25994" "TE03" 1935 39 3077 106 10 0 0 0 0 0 0 "2018" "03" "24" "18" "03" "TE03_20180324_180000.wav2" "Teleferico"
"25995" "TE03" 572 1 4378 215 0 1 0 0 0 0 0 "2018" "03" "24" "18" "04" "TE03_20180324_180000.wav3" "Teleferico"
"25996" "TE03" 1490 11 3395 266 3 2 0 0 0 0 0 "2018" "03" "24" "18" "05" "TE03_20180324_180000.wav4" "Teleferico"
"25997" "TE03" 666 2 4395 95 8 1 0 0 0 0 0 "2018" "03" "24" "18" "06" "TE03_20180324_180000.wav5" "Teleferico"
"25998" "TE03" 960 66 4122 18 1 0 0 0 0 0 0 "2018" "03" "24" "20" "01" "TE03_20180324_200000.wav" "Teleferico"
"25999" "TE03" 974 133 4049 11 0 0 0 0 0 0 0 "2018" "03" "24" "20" "02" "TE03_20180324_200000.wav1" "Teleferico"
"26000" "TE03" 1254 152 2990 771 0 0 0 0 0 0 0 "2018" "03" "24" "22" "01" "TE03_20180324_220000.wav" "Teleferico"
"26001" "TE03" 1305 283 3350 228 0 1 0 0 0 0 0 "2018" "03" "24" "22" "04" "TE03_20180324_220000.wav3" "Teleferico"
"26002" "TE03" 1745 207 3017 186 1 8 3 0 0 0 0 "2018" "03" "24" "22" "05" "TE03_20180324_220000.wav4" "Teleferico"
"26003" "TE03" 1241 176 3406 344 0 0 0 0 0 0 0 "2018" "03" "24" "22" "06" "TE03_20180324_220000.wav5" "Teleferico"
"26004" "TE03" 598 36 4531 2 0 0 0 0 0 0 0 "2018" "03" "24" "23" "01" "TE03_20180324_230000.wav" "Teleferico"
"26005" "TE03" 1037 54 4072 4 0 0 0 0 0 0 0 "2018" "03" "24" "23" "02" "TE03_20180324_230000.wav1" "Teleferico"
"26006" "TE03" 2174 5 2955 33 0 0 0 0 0 0 0 "2018" "03" "24" "23" "03" "TE03_20180324_230000.wav2" "Teleferico"
"26007" "TE03" 1815 97 3241 14 0 0 0 0 0 0 0 "2018" "03" "24" "23" "04" "TE03_20180324_230000.wav3" "Teleferico"
"26008" "TE03" 730 80 4261 96 0 0 0 0 0 0 0 "2018" "03" "24" "23" "05" "TE03_20180324_230000.wav4" "Teleferico"
"26009" "TE03" 664 100 4387 16 0 0 0 0 0 0 0 "2018" "03" "24" "23" "06" "TE03_20180324_230000.wav5" "Teleferico"
"26010" "TE03" 628 44 4493 1 0 1 0 0 0 0 0 "2018" "03" "25" "00" "01" "TE03_20180325_000000.wav" "Teleferico"
"26011" "TE03" 1020 74 4071 2 0 0 0 0 0 0 0 "2018" "03" "25" "00" "02" "TE03_20180325_000000.wav1" "Teleferico"
"26012" "TE03" 571 11 4578 6 0 0 1 0 0 0 0 "2018" "03" "25" "00" "03" "TE03_20180325_000000.wav2" "Teleferico"
"26013" "TE03" 251 15 4899 2 0 0 0 0 0 0 0 "2018" "03" "25" "00" "04" "TE03_20180325_000000.wav3" "Teleferico"
"26014" "TE03" 199 13 4952 0 0 2 1 0 0 0 0 "2018" "03" "25" "00" "05" "TE03_20180325_000000.wav4" "Teleferico"
"26015" "TE03" 615 10 4539 3 0 0 0 0 0 0 0 "2018" "03" "25" "00" "06" "TE03_20180325_000000.wav5" "Teleferico"
"26016" "TE03" 39 11 5112 5 0 0 0 0 0 0 0 "2018" "03" "25" "01" "01" "TE03_20180325_010000.wav" "Teleferico"
"26017" "TE03" 123 11 5033 0 0 0 0 0 0 0 0 "2018" "03" "25" "01" "02" "TE03_20180325_010000.wav1" "Teleferico"
"26018" "TE03" 107 6 5054 0 0 0 0 0 0 0 0 "2018" "03" "25" "01" "03" "TE03_20180325_010000.wav2" "Teleferico"
"26019" "TE03" 122 3 5042 0 0 0 0 0 0 0 0 "2018" "03" "25" "01" "04" "TE03_20180325_010000.wav3" "Teleferico"
"26020" "TE03" 42 5 5088 32 0 0 0 0 0 0 0 "2018" "03" "25" "01" "05" "TE03_20180325_010000.wav4" "Teleferico"
"26021" "TE03" 200 4 4899 64 0 0 0 0 0 0 0 "2018" "03" "25" "01" "06" "TE03_20180325_010000.wav5" "Teleferico"
"26022" "TE03" 1046 12 4107 2 0 0 0 0 0 0 0 "2018" "03" "25" "02" "01" "TE03_20180325_020000.wav" "Teleferico"
"26023" "TE03" 523 4 4637 1 0 0 2 0 0 0 0 "2018" "03" "25" "02" "02" "TE03_20180325_020000.wav1" "Teleferico"
"26024" "TE03" 373 4 4790 0 0 0 0 0 0 0 0 "2018" "03" "25" "02" "03" "TE03_20180325_020000.wav2" "Teleferico"
"26025" "TE03" 626 5 4532 4 0 0 0 0 0 0 0 "2018" "03" "25" "02" "04" "TE03_20180325_020000.wav3" "Teleferico"
"26026" "TE03" 1262 2 3900 3 0 0 0 0 0 0 0 "2018" "03" "25" "02" "05" "TE03_20180325_020000.wav4" "Teleferico"
"26027" "TE03" 721 5 4440 1 0 0 0 0 0 0 0 "2018" "03" "25" "02" "06" "TE03_20180325_020000.wav5" "Teleferico"
"26028" "TE03" 413 30 4723 1 0 0 0 0 0 0 0 "2018" "03" "25" "03" "01" "TE03_20180325_030000.wav" "Teleferico"
"26029" "TE03" 1060 21 4085 1 0 0 0 0 0 0 0 "2018" "03" "25" "03" "02" "TE03_20180325_030000.wav1" "Teleferico"
"26030" "TE03" 974 2 4190 0 1 0 0 0 0 0 0 "2018" "03" "25" "03" "03" "TE03_20180325_030000.wav2" "Teleferico"
"26031" "TE03" 853 13 4296 4 0 1 0 0 0 0 0 "2018" "03" "25" "03" "04" "TE03_20180325_030000.wav3" "Teleferico"
"26032" "TE03" 1379 23 3745 6 2 12 0 0 0 0 0 "2018" "03" "25" "03" "05" "TE03_20180325_030000.wav4" "Teleferico"
"26033" "TE03" 567 8 4591 1 0 0 0 0 0 0 0 "2018" "03" "25" "03" "06" "TE03_20180325_030000.wav5" "Teleferico"
"26034" "TE03" 2906 11 2239 11 0 0 0 0 0 0 0 "2018" "03" "25" "07" "01" "TE03_20180325_070000.wav" "Teleferico"
"26035" "TE03" 3749 4 1342 63 9 0 0 0 0 0 0 "2018" "03" "25" "07" "02" "TE03_20180325_070000.wav1" "Teleferico"
"26036" "TE03" 3754 49 1124 41 197 0 2 0 0 0 0 "2018" "03" "25" "07" "03" "TE03_20180325_070000.wav2" "Teleferico"
"26037" "TE03" 2876 24 2193 68 6 0 0 0 0 0 0 "2018" "03" "25" "07" "04" "TE03_20180325_070000.wav3" "Teleferico"
"26038" "TE03" 2459 9 2652 47 0 0 0 0 0 0 0 "2018" "03" "25" "07" "05" "TE03_20180325_070000.wav4" "Teleferico"
"26039" "TE03" 2292 8 2746 116 5 0 0 0 0 0 0 "2018" "03" "25" "07" "06" "TE03_20180325_070000.wav5" "Teleferico"
"26040" "TE03" 2710 3 1676 778 0 0 0 0 0 0 0 "2018" "03" "25" "08" "01" "TE03_20180325_080000.wav" "Teleferico"
"26041" "TE03" 2630 18 1600 919 0 0 0 0 0 0 0 "2018" "03" "25" "08" "02" "TE03_20180325_080000.wav1" "Teleferico"
"26042" "TE03" 2539 1 1912 715 0 0 0 0 0 0 0 "2018" "03" "25" "08" "03" "TE03_20180325_080000.wav2" "Teleferico"
"26043" "TE03" 2606 4 1906 648 3 0 0 0 0 0 0 "2018" "03" "25" "08" "04" "TE03_20180325_080000.wav3" "Teleferico"
"26044" "TE03" 1452 2 2392 1321 0 0 0 0 0 0 0 "2018" "03" "25" "08" "05" "TE03_20180325_080000.wav4" "Teleferico"
"26045" "TE03" 2273 2 1837 1054 1 0 0 0 0 0 0 "2018" "03" "25" "08" "06" "TE03_20180325_080000.wav5" "Teleferico"
"26046" "TE03" 3390 0 169 1608 0 0 0 0 0 0 0 "2018" "03" "25" "09" "01" "TE03_20180325_090000.wav" "Teleferico"
"26047" "TE03" 3621 4 181 1361 0 0 0 0 0 0 0 "2018" "03" "25" "09" "02" "TE03_20180325_090000.wav1" "Teleferico"
"26048" "TE03" 4157 6 77 927 0 0 0 0 0 0 0 "2018" "03" "25" "09" "03" "TE03_20180325_090000.wav2" "Teleferico"
"26049" "TE03" 4014 3 131 1019 0 0 0 0 0 0 0 "2018" "03" "25" "09" "04" "TE03_20180325_090000.wav3" "Teleferico"
"26050" "TE03" 4388 1 71 706 1 0 0 0 0 0 0 "2018" "03" "25" "09" "05" "TE03_20180325_090000.wav4" "Teleferico"
"26051" "TE03" 3938 1 109 1119 0 0 0 0 0 0 0 "2018" "03" "25" "09" "06" "TE03_20180325_090000.wav5" "Teleferico"
"26052" "TE03" 2921 0 22 2224 0 0 0 0 0 0 0 "2018" "03" "25" "10" "01" "TE03_20180325_100000.wav" "Teleferico"
"26053" "TE03" 1618 0 37 3512 0 0 0 0 0 0 0 "2018" "03" "25" "10" "02" "TE03_20180325_100000.wav1" "Teleferico"
"26054" "TE03" 1372 0 42 3753 0 0 0 0 0 0 0 "2018" "03" "25" "10" "03" "TE03_20180325_100000.wav2" "Teleferico"
"26055" "TE03" 1196 1 46 3923 1 0 0 0 0 0 0 "2018" "03" "25" "10" "04" "TE03_20180325_100000.wav3" "Teleferico"
"26056" "TE03" 1293 0 25 3849 0 0 0 0 0 0 0 "2018" "03" "25" "10" "05" "TE03_20180325_100000.wav4" "Teleferico"
"26057" "TE03" 3151 0 6 1988 22 0 0 0 0 0 0 "2018" "03" "25" "10" "06" "TE03_20180325_100000.wav5" "Teleferico"
"26058" "TE03" 4624 27 35 66 415 0 0 0 0 0 0 "2018" "03" "25" "11" "03" "TE03_20180325_110000.wav2" "Teleferico"
"26059" "TE03" 4625 20 57 464 0 0 1 0 0 0 0 "2018" "03" "25" "11" "04" "TE03_20180325_110000.wav3" "Teleferico"
"26060" "TE03" 3770 104 131 1162 0 0 0 0 0 0 0 "2018" "03" "25" "11" "05" "TE03_20180325_110000.wav4" "Teleferico"
