"","SPLmean","SPLsd","SPLQ25","SPL50","SPLQ75","SPLMax","SPLMin","lwr.ci(95%)","upr.ci(95%)","Year","Month","Day","Hour","Min","Sec","Site","file"
"X5C8DFA69.WAV",86.777458100914,5.79562176122556,83.8230728866915,85.2271628539356,88.1131537079657,127.159826656732,82.8120715831846,86.0641219013369,87.490794300491,"2019","03","17"," 06","23","32","S02","X5C8DFA69.WAV"
"X5C8DFCC1.WAV",89.1495048799209,5.60614200498754,86.1092867045487,87.8776122120551,90.644027638215,126.954192539868,84.325834740703,88.4594902107645,89.8395195490772,"2019","03","17"," 18","55","39","S02","X5C8DFCC1.WAV"
"X5C8DFF19.WAV",86.4579578026037,4.36118553607665,84.0774129332385,85.3245845136454,87.5855486892577,116.952821833087,82.2152609165664,85.9211747542742,86.9947408509332,"2019","03","17"," 06","33","32","S02","X5C8DFF19.WAV"
"X5C8BC9A8.WAV",85.1758165402502,4.37872604717254,83.462333706611,84.5241368891025,86.3006487137281,110.791409172425,79.5413720525976,84.6368745723019,85.7147585081986,"2019","03","17"," 19","57","59","S03","X5C8BC9A8.WAV"
"X5C8BCC00.WAV",85.2614706711144,4.9631822152956,83.009570185587,84.2533973310898,86.5793084806354,116.906793125087,79.4776307552909,84.6505927213223,85.8723486209064,"2019","03","15"," 15","51","00","S03","X5C8BCC00.WAV"
"X5C8BCE58.WAV",84.9335718375073,4.78791936667631,82.7137467845473,83.880928854755,86.1423794557143,113.410986259318,79.4444336072172,84.3442655739832,85.5228781010313,"2019","03","15"," 16","01","00","S03","X5C8BCE58.WAV"
"X5C8BD0B0.WAV",85.1340449051782,4.75300493086417,83.1845329471127,84.220253901103,86.3256935685494,111.940218693479,79.0694727741515,84.549035977122,85.7190538332345,"2019","03","15"," 16","11","00","S03","X5C8BD0B0.WAV"
"X5C8BD308.WAV",86.2918983365106,5.06695540577349,84.5420088198135,85.4552280802579,87.297044845048,112.529784387361,79.4200629789812,85.6682477841638,86.9155488888573,"2019","03","15"," 16","21","00","S03","X5C8BD308.WAV"
"X5C8BD560.WAV",86.4259776706883,5.11290904946742,84.6058398441247,85.3667778733224,87.2839851485273,112.269770942618,79.3526874177246,85.796671056076,87.0552842853006,"2019","03","15"," 16","31","00","S03","X5C8BD560.WAV"
"X5C8BD7B8.WAV",86.4942483114495,7.35633832861613,83.1404133420682,84.3514177753225,86.6980209057272,121.433585643028,79.7942144754318,85.5888161348285,87.3996804880704,"2019","03","15"," 16","41","00","S03","X5C8BD7B8.WAV"
"X5C8BDA10.WAV",84.3310211522786,4.89272016451436,81.7042167257702,83.2023869606581,85.5044179522117,112.443097827824,78.9987683988692,83.7288158063226,84.9332264982346,"2019","03","15"," 16","51","00","S03","X5C8BDA10.WAV"
"X5C8BDC68.WAV",85.0076596333553,4.96446340257253,82.4979098425184,83.8540852644906,86.3383417086023,112.851254519035,79.2491078346538,84.3966239925853,85.6186952741252,"2019","03","15"," 17","01","00","S03","X5C8BDC68.WAV"
"X5C8BDEC0.WAV",86.1492229929845,5.63837369838872,83.5963143580046,84.8764038344646,87.0572904389704,115.654979252252,79.466257516133,85.455241185422,86.843204800547,"2019","03","15"," 17","11","00","S03","X5C8BDEC0.WAV"
"X5C8BE118.WAV",84.1828184206807,4.47233105713725,81.6677190391284,83.2641688759775,85.8608054412045,109.95871425251,78.8237612434609,83.6323553692626,84.7332814720987,"2019","03","15"," 17","21","00","S03","X5C8BE118.WAV"
"X5C8BE370.WAV",85.3419292312064,5.3801264133148,83.0909106209654,84.381699784203,86.2296192678457,115.679379700596,79.4471439101662,84.6797329929021,86.0041254695108,"2019","03","15"," 17","31","00","S03","X5C8BE370.WAV"
"X5C8BE5C8.WAV",83.4008069413792,4.00380605297092,81.4190553427566,82.307506771393,84.8716786700156,107.967571508474,78.6359066273545,82.9080108426452,83.8936030401133,"2019","03","15"," 17","41","00","S03","X5C8BE5C8.WAV"
"X5C8BE820.WAV",85.5690162194644,4.95282359001068,83.0082061179166,84.2439297662465,87.2429406762521,112.640792095355,79.2163633780747,84.9594132290638,86.178619209865,"2019","03","15"," 17","51","00","S03","X5C8BE820.WAV"
"X5C8BEA78.WAV",86.3738735582733,4.99045780304044,82.9844389951015,85.3222041788766,88.09664659356,107.870708139835,80.4309762074139,85.7596384770284,86.9881086395181,"2019","03","15"," 18","01","00","S03","X5C8BEA78.WAV"
"X5C8BECD0.WAV",84.3184174098851,4.30223518670592,81.8496993487696,82.9666207206185,85.2546592387964,107.984279417502,79.9084866534876,83.7888900831876,84.8479447365826,"2019","03","15"," 18","11","00","S03","X5C8BECD0.WAV"
"X5C8BEF28.WAV",84.9587573955665,4.30359017319206,82.944776554257,84.2912245313292,85.7792772271282,108.874089331039,79.0891364834561,84.4290632945434,85.4884514965895,"2019","03","15"," 18","21","02","S03","X5C8BEF28.WAV"
"X5C8BF180.WAV",85.0481405644978,4.50830953296175,82.252055081698,83.7078882822082,86.0760078324782,111.070007532839,81.4018187551428,84.4932492135343,85.6030319154613,"2019","03","15"," 18","31","00","S03","X5C8BF180.WAV"
"X5C8BF3D8.WAV",85.5536071854002,4.98881541247478,83.0684340466298,84.650119094444,86.4209170409345,114.582083782582,79.5436759843869,84.9395742527242,86.1676401180762,"2019","03","15"," 18","41","00","S03","X5C8BF3D8.WAV"
"X5C8BF630.WAV",85.3800582232741,5.01725042425981,82.729226034925,84.3212295898662,86.3872168162245,110.288064284002,79.4658896616399,84.7625254550192,85.997590991529,"2019","03","15"," 18","51","00","S03","X5C8BF630.WAV"
"X5C8BF888.WAV",84.5185518611718,4.76139706225919,81.9267150213182,83.268967086004,85.5742777812639,108.275231131322,78.7333528222035,83.9325100135494,85.1045937087943,"2019","03","15"," 19","01","00","S03","X5C8BF888.WAV"
"X5C8BFAE0.WAV",86.0779901043648,5.35186858150383,83.2332389457039,85.0728521924475,86.9363129176575,110.707271047937,79.1915694013247,85.4192718939896,86.73670831474,"2019","03","15"," 19","11","00","S03","X5C8BFAE0.WAV"
"X5C8BFD38.WAV",85.6060877166917,5.51330753201877,82.6339674432579,84.3147925445371,86.6069882000917,112.478018831415,79.379244311576,84.9274992918394,86.2846761415441,"2019","03","15"," 19","21","00","S03","X5C8BFD38.WAV"
"X5C8BFF90.WAV",86.726678786355,5.39376102147782,84.0063453268536,85.7994116843438,87.4629084995209,114.090836859801,80.1599290340474,86.0628043744274,87.3905531982825,"2019","03","15"," 19","31","00","S03","X5C8BFF90.WAV"
"X5C8C01E8.WAV",85.811581068417,5.09134682486412,82.9890496727621,84.6438173704331,86.9669168593139,109.444535267754,79.7841947198035,85.184928373606,86.4382337632281,"2019","03","15"," 19","41","00","S03","X5C8C01E8.WAV"
"X5C8C0440.WAV",85.6372115917194,5.1141510188189,82.6998321439458,84.3849527528142,86.7947307466518,111.165540543614,79.5126678091542,85.0077521131464,86.2666710702925,"2019","03","15"," 19","51","00","S03","X5C8C0440.WAV"
"X5C8C0698.WAV",85.3366337730389,5.35154154940856,82.1824709210196,83.8070097817826,86.7000438466453,113.649976569706,79.3890979684942,84.6779558143988,85.9953117316789,"2019","03","15"," 20","01","00","S03","X5C8C0698.WAV"
"X5C8C08F0.WAV",85.6216435523003,5.34123992352906,82.7702383145391,84.5472229113082,86.7348601288498,117.080998551513,79.8869391529207,84.9642335374559,86.2790535671447,"2019","03","15"," 20","11","00","S03","X5C8C08F0.WAV"
"X5C8C0B48.WAV",84.8809994800639,4.82277500533669,82.1565733630799,83.6151212126629,86.1758779770063,112.167444858409,79.4736715497537,84.2874031179378,85.47459584219,"2019","03","15"," 20","21","02","S03","X5C8C0B48.WAV"
"X5C8C0DA0.WAV",84.7827236591559,4.84812869116102,81.9480655089764,83.3728768402339,86.1914539365202,112.358014361382,79.433306650371,84.1860067169375,85.3794406013744,"2019","03","15"," 20","31","00","S03","X5C8C0DA0.WAV"
"X5C8C0FF8.WAV",84.1385472411099,4.21880898355959,81.6728095383473,83.1001177001395,85.7287295610646,108.862310042587,79.112163145718,83.6192881708911,84.6578063113288,"2019","03","15"," 20","41","00","S03","X5C8C0FF8.WAV"
"X5C8C1250.WAV",84.3123016757332,4.44504392211819,81.8074589063896,83.2614106386066,85.9493293448805,112.208985335258,79.1627002717496,83.7651971770285,84.8594061744378,"2019","03","15"," 20","51","00","S03","X5C8C1250.WAV"
"X5C8C14A8.WAV",84.1535663012336,4.55358664456222,81.9120404838758,83.2575604636783,85.4585588318227,116.553231456254,79.4204423187743,83.5931021568671,84.7140304456001,"2019","03","15"," 21","01","00","S03","X5C8C14A8.WAV"
"X5C8C1700.WAV",87.1991724539783,4.8530521209257,85.5473365244902,86.5120559945164,88.5982581029011,114.709002494694,80.1452361566774,86.6018495266176,87.7964953813391,"2019","03","15"," 21","11","00","S03","X5C8C1700.WAV"
"X5C8C1958.WAV",84.2151396347713,4.37798861099307,81.8852272528228,83.4185436822798,85.5313550910011,113.149015657536,79.1785401289098,83.6762884318769,84.7539908376657,"2019","03","15"," 21","21","00","S03","X5C8C1958.WAV"
"X5C8C1BB0.WAV",84.2015193902849,4.50676992786399,81.7012647460931,83.2238172601181,85.6337279897583,112.577433634582,79.0305076008159,83.6468175368584,84.7562212437114,"2019","03","15"," 21","31","00","S03","X5C8C1BB0.WAV"
"X5C8C1E08.WAV",84.2272850377481,4.13654982402188,82.1060947263157,83.2954349732833,85.8635311573012,111.38503737274,79.1608529745639,83.7181505820507,84.7364194934454,"2019","03","15"," 21","41","00","S03","X5C8C1E08.WAV"
"X5C8C2060.WAV",84.2302179051363,3.95173934402203,81.8531512319537,83.2355351324674,85.5307911672792,109.408234071345,80.6773843582643,83.7438302764191,84.7166055338534,"2019","03","15"," 21","51","00","S03","X5C8C2060.WAV"
"X5C8C22B8.WAV",84.4642925923952,4.48418574487861,82.2942647765513,83.4057153802382,85.748765379921,111.993689578934,78.9206365262177,83.9123704433602,85.0162147414302,"2019","03","15"," 22","01","00","S03","X5C8C22B8.WAV"
"X5C8C2510.WAV",84.7466224518405,4.89900239701598,82.2723343497712,83.6080662375541,85.8796656772302,113.638848318772,79.007769262933,84.1436438767053,85.3496010269757,"2019","03","15"," 22","11","00","S03","X5C8C2510.WAV"
"X5C8C2768.WAV",85.0863917655854,5.02719810195436,82.5415581063321,84.0403508548518,86.0644231195364,114.274949709697,79.1213993615641,84.4676346181536,85.7051489130171,"2019","03","15"," 22","21","00","S03","X5C8C2768.WAV"
"X5C8C29C0.WAV",84.7304000561741,4.76148810131746,82.3295550844339,83.893795052115,85.6768074233325,110.630182638537,78.9945913753905,84.1443470032904,85.3164531090578,"2019","03","15"," 22","31","00","S03","X5C8C29C0.WAV"
"X5C8C2C18.WAV",85.1774662702071,4.91307203958069,82.7834437486175,84.1532956474233,86.2458746835869,113.194665374947,79.4041870392397,84.5727559765834,85.7821765638309,"2019","03","15"," 22","41","00","S03","X5C8C2C18.WAV"
"X5C8C2E70.WAV",84.8420901199298,4.90476429939861,82.2168200101188,83.7776957342783,86.0192442349921,111.866712977511,79.0055127170548,84.2384023588405,85.445777881019,"2019","03","15"," 22","51","00","S03","X5C8C2E70.WAV"
"X5C8C30C8.WAV",85.7298619871688,5.09988027791039,83.3085887793217,85.0110989619961,86.6573862259434,114.488249849365,79.2479732404955,85.1021589786527,86.357564995685,"2019","03","15"," 23","01","00","S03","X5C8C30C8.WAV"
"X5C8C3320.WAV",85.592723354781,5.03750868078029,83.1406673257002,84.8270140152129,86.5324717547968,114.050626294614,79.3724890563226,84.9726971616078,86.2127495479542,"2019","03","15"," 23","11","00","S03","X5C8C3320.WAV"
"X5C8C3578.WAV",85.3881846480439,5.06335190725043,82.4958323104105,84.593922091962,86.5949438149989,114.953646176408,79.103706664485,84.7649776211803,86.0113916749075,"2019","03","15"," 23","21","02","S03","X5C8C3578.WAV"
"X5C8C37D0.WAV",85.5991467307679,5.16105346941407,82.793758705343,84.7733678353744,86.9344517768042,112.383809988846,79.1562269985612,84.9639144089631,86.2343790525728,"2019","03","15"," 23","31","00","S03","X5C8C37D0.WAV"
"X5C8C3A28.WAV",86.6851130263808,5.77254135237896,83.6187271063747,85.6044027350254,87.6844824669364,114.652489848482,79.4939102044028,85.9746176076223,87.3956084451393,"2019","03","15"," 23","41","00","S03","X5C8C3A28.WAV"
"X5C8C3C80.WAV",86.2857691480115,5.37067744284476,83.2251103651492,85.4899522520734,87.5401514037197,113.05022465851,79.363238714069,85.624735907046,86.9468023889771,"2019","03","15"," 23","51","00","S03","X5C8C3C80.WAV"
"X5C8C3ED8.WAV",86.6428721876596,5.32824287321479,83.599765835528,85.9085671361119,87.8954913158731,111.381792261993,79.5431734116002,85.9870618746003,87.2986825007189,"2019","03","16"," 00","01","00","S03","X5C8C3ED8.WAV"
"X5C8C4130.WAV",86.2124303463262,5.12726660394909,83.3411356503959,85.5057778513543,87.3574793446091,108.371365800206,79.4275535049238,85.5813565764765,86.8435041161759,"2019","03","16"," 00","11","00","S03","X5C8C4130.WAV"
"X5C8C4388.WAV",85.8454951693915,4.87506938888229,83.1460565819182,85.2904936587386,87.2199948361702,107.373772180281,79.3195128882622,85.2454623146241,86.4455280241588,"2019","03","16"," 00","21","00","S03","X5C8C4388.WAV"
"X5C8C45E0.WAV",86.2854739842099,4.7726489634295,83.5693085269819,85.9017865586058,87.5689078968485,107.889267278772,79.6047986239895,85.6980472310933,86.8729007373264,"2019","03","16"," 00","31","00","S03","X5C8C45E0.WAV"
"X5C8C4838.WAV",85.7082426952244,5.23984315517911,82.6853110410775,84.9456929104336,86.8105886485513,113.261118359162,79.2753404005336,85.0633127883588,86.35317260209,"2019","03","16"," 00","41","00","S03","X5C8C4838.WAV"
"X5C8C4A90.WAV",85.6521523312404,4.73273920595543,83.1315479592826,85.0709855858723,87.0151964123086,108.796107199307,79.0316687435237,85.069637747326,86.2346669151549,"2019","03","16"," 00","51","00","S03","X5C8C4A90.WAV"
"X5C8C4CE8.WAV",85.3367952882691,4.88270003631877,82.7546991978959,84.6116746273104,86.6866222216431,110.880778865596,79.0844838931173,84.7358232388361,85.9377673377022,"2019","03","16"," 01","01","00","S03","X5C8C4CE8.WAV"
"X5C8C4F40.WAV",84.8752081977932,4.47271214644525,82.261361114978,84.418060153767,86.2687914400546,105.538747960402,78.9138690442437,84.324698241175,85.4257181544114,"2019","03","16"," 01","11","00","S03","X5C8C4F40.WAV"
"X5C8C5198.WAV",85.4801131131586,4.87616101305427,82.8088142371539,84.8125616951353,86.7882887806684,110.951812152172,79.1870513915588,84.8799458992025,86.0802803271147,"2019","03","16"," 01","21","00","S03","X5C8C5198.WAV"
"X5C8C53F0.WAV",85.4615305514363,4.39564753073414,83.0144840698922,84.5938992390868,86.6008804978464,106.229444979775,80.3494320676924,84.9205058549608,86.0025552479119,"2019","03","16"," 01","31","00","S03","X5C8C53F0.WAV"
"X5C8C5648.WAV",85.9828871734244,4.47777268110594,83.8894220445115,85.6241045635351,87.0586912943047,107.029007662656,79.2823548662995,85.4317543565314,86.5340199903173,"2019","03","16"," 01","41","00","S03","X5C8C5648.WAV"
"X5C8C58A0.WAV",85.3847415259553,4.65296197167753,82.7384429450885,84.819498424656,86.6249243291769,104.438221353413,78.9120098151877,84.8120460764594,85.9574369754511,"2019","03","16"," 01","51","00","S03","X5C8C58A0.WAV"
"X5C8C5AF8.WAV",85.0181751479456,4.62521414299449,82.4851124919412,84.4730647316927,86.0751758181028,103.966412565204,78.8526756522555,84.4488949542195,85.5874553416718,"2019","03","16"," 02","01","00","S03","X5C8C5AF8.WAV"
"X5C8C5D50.WAV",87.1183106283971,4.11127230472864,84.6317437832817,86.2302206848505,87.6744648095918,107.508005114814,83.5144910504305,86.6122873780701,87.6243338787242,"2019","03","16"," 02","11","00","S03","X5C8C5D50.WAV"
"X5C8C5FA8.WAV",85.5868800024885,4.72200967508574,83.1537815423972,85.2161046032984,86.6959293769116,105.830121381697,79.1684191167184,85.0056860297335,86.1680739752435,"2019","03","16"," 02","21","02","S03","X5C8C5FA8.WAV"
"X5C8C6200.WAV",84.6669550634371,4.53334869096267,82.2115962350149,83.9806569680536,85.9590204759249,105.563719120774,78.8425223082649,84.1089818450666,85.2249282818076,"2019","03","16"," 02","31","00","S03","X5C8C6200.WAV"
"X5C8C6458.WAV",86.8954060815154,4.44004368991642,84.7634348684922,86.5114547534669,88.277408369982,104.699657437866,80.0079325979618,86.3489170209437,87.4418951420871,"2019","03","16"," 02","41","00","S03","X5C8C6458.WAV"
"X5C8C66B0.WAV",84.933153518742,4.4639141734973,82.5381243727761,84.4064883618031,86.1322957836002,102.793109137459,78.9881574718101,84.3837264334438,85.4825806040402,"2019","03","16"," 02","51","00","S03","X5C8C66B0.WAV"
"X5C8C6908.WAV",84.8071189510964,4.59880510435094,82.0994340595225,84.1796419460661,86.0564188606999,104.332117430564,78.9067807792481,84.241089232304,85.3731486698887,"2019","03","16"," 03","01","00","S03","X5C8C6908.WAV"
"X5C8C6B60.WAV",84.7358724277616,4.16974781215353,82.3381930367185,84.2101537478779,85.9457254099579,103.21152820837,78.8448911325524,84.2226519002565,85.2490929552668,"2019","03","16"," 03","11","00","S03","X5C8C6B60.WAV"
"X5C8C6DB8.WAV",84.614286648415,4.85742796260793,81.9347838122678,83.7667933553336,85.7740607408661,108.652802676143,79.0302258538063,84.0164251340995,85.2121481627305,"2019","03","16"," 03","21","00","S03","X5C8C6DB8.WAV"
"X5C8C7010.WAV",85.194799494365,4.54055522651922,82.7831043459993,84.7807500762503,86.5159451141552,104.393951861552,79.1602820696166,84.6359392818293,85.7536597069007,"2019","03","16"," 03","31","00","S03","X5C8C7010.WAV"
"X5C8C7268.WAV",84.7719139874767,4.43291949533223,82.1432210419697,84.0325954533267,86.1387922471283,102.156892970067,78.7008228182674,84.2263017863859,85.3175261885674,"2019","03","16"," 03","41","00","S03","X5C8C7268.WAV"
"X5C8C74C0.WAV",84.1737541123883,4.27379756100188,81.7881612620785,83.4509033532774,85.407270335174,103.845800086909,78.726139405658,83.6477269429958,84.6997812817807,"2019","03","16"," 03","51","00","S03","X5C8C74C0.WAV"
"X5C8C7718.WAV",84.5102372855526,4.50871593855802,82.0366118600868,83.9370889400251,85.6082266008894,103.51703022624,78.8658748046005,83.9552959134118,85.0651786576934,"2019","03","16"," 04","01","00","S03","X5C8C7718.WAV"
"X5C8C7970.WAV",84.5761739771498,4.26244145390917,82.4832091354283,83.8678210565684,85.7605786509172,102.101266271851,78.9578887835998,84.0515445391155,85.1008034151842,"2019","03","16"," 04","11","00","S03","X5C8C7970.WAV"
"X5C8C7BC8.WAV",86.180379872384,4.64981453067205,84.0339261596134,85.2621084098135,87.5173040046271,107.568345387885,79.7544890980867,85.6080718159406,86.7526879288273,"2019","03","16"," 04","21","00","S03","X5C8C7BC8.WAV"
"X5C8C7E20.WAV",84.7342507788019,4.24108921445095,82.7539453167976,84.1028698228255,86.0399743057356,104.902466641109,78.8337334834289,84.212249415196,85.2562521424078,"2019","03","16"," 04","31","00","S03","X5C8C7E20.WAV"
"X5C8C8078.WAV",84.65197918926,3.76971893219997,82.5501194774482,83.8424987975742,85.8232675547993,103.967105447534,79.9389979935398,84.1879949806009,85.115963397919,"2019","03","16"," 04","41","00","S03","X5C8C8078.WAV"
"X5C8C82D0.WAV",84.3792243740072,4.36659714298975,82.2118502210725,83.5030450704608,85.4804850561983,108.226449201481,79.02753195564,83.8417752547593,84.916673493255,"2019","03","16"," 04","51","00","S03","X5C8C82D0.WAV"
"X5C8C8528.WAV",83.9430995324978,4.15969840162356,81.685905041225,83.090662834541,85.6283280736991,105.361567919684,78.8002908501437,83.4311159056412,84.4550831593543,"2019","03","16"," 05","01","00","S03","X5C8C8528.WAV"
"X5C8C8780.WAV",84.852806218888,4.42897310440913,82.8409578889394,83.8943042202934,86.2032225252462,108.527465557668,78.9024278402776,84.3076797471321,85.3979326906439,"2019","03","16"," 05","11","00","S03","X5C8C8780.WAV"
"X5C8C89D8.WAV",84.9805600570455,4.26696802759641,82.331390287369,83.7626234166727,86.2432394283877,107.65467107936,80.0607443765472,84.4553734796732,85.5057466344178,"2019","03","16"," 05","21","02","S03","X5C8C89D8.WAV"
"X5C8C8C30.WAV",84.6949278227405,4.48343775868824,82.3894564514727,83.5704363872004,86.2485044961249,108.252096047206,78.9269583682442,84.143097737275,85.2467579082061,"2019","03","16"," 05","31","00","S03","X5C8C8C30.WAV"
"X5C8C8E88.WAV",84.4639505287814,4.41649884830447,81.9151691188494,83.5099155827963,86.0904325990994,109.052402164138,78.8726426579188,83.9203594123004,85.0075416452624,"2019","03","16"," 05","41","00","S03","X5C8C8E88.WAV"
"X5C8C90E0.WAV",84.8325300217745,4.87593800421655,82.0277738674388,83.8671825840679,86.4478073409174,113.781039186,78.9382485110842,84.2323902561723,85.4326697873768,"2019","03","16"," 05","51","00","S03","X5C8C90E0.WAV"
"X5C8C9338.WAV",84.4485817374324,4.28829640769952,82.2612529087713,83.639125681376,86.0492303781171,108.047445745795,78.9142184348174,83.9207700222867,84.9763934525782,"2019","03","16"," 06","01","00","S03","X5C8C9338.WAV"
"X5C8C9590.WAV",85.825326060575,5.14078328253319,82.9901100896987,84.3131626306543,86.9501653706467,107.97067596802,79.3239048678087,85.1925886321,86.45806348905,"2019","03","16"," 06","11","00","S03","X5C8C9590.WAV"
"X5C8C97E8.WAV",85.7041624385642,4.91224314331653,83.4555432766442,84.6300699076114,86.636714937953,109.789635313217,79.0678596624249,85.0995541670764,86.3087707100521,"2019","03","16"," 06","21","00","S03","X5C8C97E8.WAV"
"X5C8C9A40.WAV",92.9067014074652,7.44144941080893,89.0203806940196,91.6807068905615,97.4844026351752,123.074790982522,81.8588824613099,91.9907935962334,93.822609218697,"2019","03","16"," 06","31","00","S03","X5C8C9A40.WAV"
"X5C8C9C98.WAV",84.8965262586229,4.41244635855506,83.1136107759308,84.1401726764363,86.0306870134238,108.945466111327,79.1648978774348,84.353433930323,85.4396185869227,"2019","03","16"," 06","41","00","S03","X5C8C9C98.WAV"
"X5C8C9EF0.WAV",86.7077572126888,5.46853361792306,84.5838192423048,85.599101067315,87.5849073772767,112.825217863398,79.5080632837698,86.0346796467291,87.3808347786485,"2019","03","16"," 06","51","00","S03","X5C8C9EF0.WAV"
"X5C8CA148.WAV",85.5011292334053,4.76618810739944,83.2796981826083,84.6621476411288,86.3710723060828,109.797531901804,79.1471470020837,84.9144976947931,86.0877607720174,"2019","03","16"," 07","01","00","S03","X5C8CA148.WAV"
"X5C8CA3A0.WAV",86.5436846062267,4.87673866135396,83.017416872934,85.9874602207328,88.4434436353166,108.362218346048,79.7922757763375,85.9434462942142,87.1439229182392,"2019","03","16"," 07","11","00","S03","X5C8CA3A0.WAV"
"X5C8CA5F8.WAV",85.7833477672847,4.82561587592825,83.9102530716934,85.1302802858256,86.7715799754113,112.124298489865,79.4864967523588,85.1894017453784,86.3772937891911,"2019","03","16"," 07","21","00","S03","X5C8CA5F8.WAV"
"X5C8CA850.WAV",85.6399961305107,5.6817078301543,82.7785445246863,84.2422871042218,86.5367213838036,116.632453157651,79.248324571109,84.9406806752156,86.3393115858058,"2019","03","16"," 07","31","00","S03","X5C8CA850.WAV"
"X5C8CAAA8.WAV",87.7059730595166,5.48288596785863,85.7045122896482,86.9059099151071,89.2563576793177,113.83811812712,80.1094440677166,87.031128978905,88.3808171401282,"2019","03","16"," 07","41","00","S03","X5C8CAAA8.WAV"
"X5C8CAD00.WAV",88.1776088110672,5.97696201286064,85.6725577818414,87.4259403513353,89.661284046525,117.662001569176,80.2572305322384,87.4419529068474,88.9132647152871,"2019","03","16"," 07","51","00","S03","X5C8CAD00.WAV"
"X5C8CAF58.WAV",87.6719601845727,5.80954056729384,85.289138358768,86.8392270585275,88.5094408056828,114.910734513706,79.8192357762397,86.9569108317512,88.3870095373941,"2019","03","16"," 08","01","00","S03","X5C8CAF58.WAV"
"X5C8CB1B0.WAV",86.0465126665823,4.92200544929323,83.1452660875142,85.0849401775065,87.9130557876281,109.804019712414,79.7651327934678,85.4407028318228,86.6523225013417,"2019","03","16"," 08","11","00","S03","X5C8CB1B0.WAV"
"X5C8CB408.WAV",88.7491604182045,6.15146310214894,85.5402432572131,87.8340963284776,90.5801572855382,116.616555099577,80.3830264701843,87.9920265865106,89.5062942498985,"2019","03","16"," 08","21","02","S03","X5C8CB408.WAV"
"X5C8CB660.WAV",86.8853754654369,5.17124784650985,84.495253239868,85.8192547836206,88.9602472265877,112.277367456851,79.9363665143861,86.2488884002215,87.5218625306522,"2019","03","16"," 08","31","00","S03","X5C8CB660.WAV"
"X5C8CB8B8.WAV",86.5591250482615,4.4067949967782,83.6541912956745,86.1651484574857,88.6090909309395,108.634022009852,80.2788464512056,86.0167283003667,87.1015217961563,"2019","03","16"," 08","41","00","S03","X5C8CB8B8.WAV"
"X5C8CBB10.WAV",87.4232316839381,5.92359917471756,84.9427559781528,86.2219788057122,88.04646642304,114.708845294464,80.023055505802,86.6941437797928,88.1523195880834,"2019","03","16"," 08","51","00","S03","X5C8CBB10.WAV"
"X5C8CBD68.WAV",87.8271011566837,5.62578085910637,85.9847408898172,86.9423353442436,88.7653605326918,115.592715126909,80.2831402032315,87.1346692998401,88.5195330135272,"2019","03","16"," 09","01","00","S03","X5C8CBD68.WAV"
"X5C8CBFC0.WAV",89.3563183073499,6.65182696466074,86.9646259230468,88.0344111362856,90.5982362004073,121.450195422361,80.8305567974246,88.537598735455,90.1750378792448,"2019","03","16"," 09","11","00","S03","X5C8CBFC0.WAV"
"X5C8CC218.WAV",87.0361123412408,5.44658639317449,85.2819157948931,86.3305618554882,87.600905747634,114.932078988645,80.2398037415702,86.3657360816358,87.7064886008457,"2019","03","16"," 09","21","00","S03","X5C8CC218.WAV"
"X5C8CC470.WAV",88.7475312201409,6.46281029550182,86.1421783562391,87.7307217020267,89.8452794749575,120.312355329835,80.3074860850726,87.9520761810242,89.5429862592575,"2019","03","16"," 09","31","00","S03","X5C8CC470.WAV"
"X5C8CC6C8.WAV",88.8014400472326,6.20723507832001,85.9467435892618,87.7963940266827,90.2584791500637,117.24644366249,80.7410510980577,88.0374416941526,89.5654384003125,"2019","03","16"," 09","41","00","S03","X5C8CC6C8.WAV"
"X5C8CC920.WAV",85.6157364211007,5.06043560678184,83.522524575237,84.7420981418278,86.4198302880023,113.707812713782,79.6089719538773,84.9928883380707,86.2385845041307,"2019","03","16"," 09","51","00","S03","X5C8CC920.WAV"
"X5C8CCB78.WAV",87.3018253149331,7.11492518469392,84.1160003393407,85.2502016248935,87.1135642627254,119.047184148354,79.9508969524809,86.4261067293138,88.1775439005524,"2019","03","16"," 10","01","00","S03","X5C8CCB78.WAV"
"X5C8CCDD0.WAV",88.4547799470048,6.09240642122821,86.411867204945,87.3001202635973,89.2261787523804,116.035555631947,80.2716963526436,87.7049149244332,89.2046449695764,"2019","03","16"," 10","11","00","S03","X5C8CCDD0.WAV"
"X5C8CD028.WAV",92.0831399702505,7.41664406667689,87.1575413122388,91.2244677442973,95.4803806380144,121.349005909295,81.5716684924273,91.1702852481679,92.9959946923331,"2019","03","16"," 10","21","00","S03","X5C8CD028.WAV"
"X5C8CD280.WAV",87.4480846765866,5.55314192664059,85.6524673687337,86.5238464816645,88.0342602212012,114.987111118057,79.9102432451886,86.764593358336,88.1315759948372,"2019","03","16"," 10","31","00","S03","X5C8CD280.WAV"
"X5C8CD4D8.WAV",87.3288116319097,5.36455397030171,85.7486759999622,86.6085908028798,88.0310643995364,114.11835256929,80.2213368463194,86.6685320796444,87.989091184175,"2019","03","16"," 10","41","00","S03","X5C8CD4D8.WAV"
